Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed,
55694,JMeter,Main,issues,RESOLVED,FIXED,Assertions and Extractors : Avoid NullPointerException when scope is variable and variable is missing,2013-11-15 20:54:02,
34052,JMeter,Main,issues,RESOLVED,WONTFIX,Problem with Remote testing and WebService(SOAP) Request,2006-06-03 18:03:21,
41315,JMeter,Main,issues,RESOLVED,INVALID,User Defined Variables - parameter per user not working,2007-01-07 08:05:34,
50617,JMeter,Main,issues,RESOLVED,FIXED,"Monitor Results legend show ""dead"" server although values from the server are retrieved",2011-09-19 00:31:14,
52932,JMeter,Main,issues,RESOLVED,FIXED,"JDBC Sampler : Sampler is not marked in error in an Exception which is not of class IOException, SQLException, IOException occurs",2012-03-17 21:35:19,
56983,JMeter,Main,issues,NEW,---,"View Results Tree:When reloading results from XML, content type is not filled in SampleResult",2014-09-16 01:30:50,
48072,JMeter,HTTP,issues,RESOLVED,WORKSFORME,"Encoding of German  ""ß""",2010-02-07 15:38:06,
50871,JMeter,Main,issues,RESOLVED,FIXED,patch for eclipse.classpath,2011-03-04 11:07:44,
52997,JMeter,Main,issues,RESOLVED,FIXED,Jmeter should not exit without saving Test Plan if saving before exit fails,2012-05-01 14:32:15,
54988,JMeter,Main,issues,RESOLVED,DUPLICATE,Error on copy/paste will not let copy anything [res_key=clipboard_node_read_error],2013-05-17 13:12:06,
57078,JMeter,HTTP,issues,RESOLVED,FIXED,LagartoBasedHTMLParser fails to parse page that contains input with no type,2014-10-12 20:14:44,
45976,JMeter,HTTP,issues,RESOLVED,FIXED,incomplete result file when remote testing with more than 1 server,2008-10-10 16:42:01,
51123,JMeter,Main,issues,RESOLVED,INVALID,wrong execution order of statements inside IfController or just a flush missing?,2011-04-26 20:13:19,
53133,JMeter,Main,issues,RESOLVED,WONTFIX,Nested variable resolution is not recursive,2012-04-23 16:09:09,
55088,JMeter,Main,issues,RESOLVED,INVALID,Test for Creating a bug im Bugzilla,2013-06-10 19:22:55,
52216,JMeter,Main,issues,RESOLVED,FIXED,TableVisualizer : currentData field is badly synchronized,2011-11-20 12:45:58,
57134,JMeter,Main,issues,RESOLVED,DUPLICATE,save test error after added constant throughput Timer,2014-10-23 11:08:39,
51405,JMeter,HTTP,issues,RESOLVED,INVALID,treat http response status 401 as normal response,2011-06-21 14:53:21,
53270,JMeter,Main,issues,RESOLVED,WORKSFORME,Results file configuration: jmeter.save.saveservice.print_field_name incorrectly named in jmeter.properties,2012-05-24 18:24:26,
55201,JMeter,Main,issues,RESOLVED,FIXED,ForEach controller excludes start index and includes end index (clarified documentation),2013-08-28 17:10:26,
39773,JMeter,HTTP,issues,RESOLVED,WORKSFORME,NTLM Authenication passes NULL as Host,2006-09-16 16:50:28,
51733,JMeter,Main,issues,RESOLVED,FIXED,SyncTimer is messed up if you a interrupt a test plan,2011-11-15 17:18:30,
43584,JMeter,Main,issues,RESOLVED,FIXED,Assertion Failure Message contains a comma that is also used as the delimiter for CSV files,2007-10-10 14:38:08,
53439,JMeter,Main,issues,RESOLVED,INVALID,Multiple User Defined Variables with the same variable,2012-06-21 06:22:10,
55321,JMeter,Main,issues,RESOLVED,INVALID,Request New Feature,2013-07-29 06:18:48,
52357,JMeter,Main,issues,RESOLVED,FIXED,View results in Table does not allow for multiple result samples,2011-12-19 02:04:40,
54274,JMeter,Main,issues,RESOLVED,INVALID,Property Jincludecontroller.prefix is Missing in Jmeter 2.8,2012-12-17 06:40:33,
56231,JMeter,HTTP,issues,RESOLVED,FIXED,Move redirect location processing from HC3/HC4 samplers to HTTPSamplerBase#followRedirects(),2014-03-17 00:51:04,
53551,JMeter,HTTP,issues,RESOLVED,INVALID,"Getting messsage ""One or more test threads won't exit; see log file.""",2012-07-24 19:56:19,
49463,JMeter,Main,issues,RESOLVED,DUPLICATE,Reference Name in Counter is not Incrementing,2011-12-28 21:20:13,
55414,JMeter,Main,issues,RESOLVED,INVALID,prueba,2013-08-14 06:15:06,
52466,JMeter,Main,issues,RESOLVED,FIXED,Upgrade Test Plan feature : NameUpdater does not upgrade properties (r1227589),2012-01-25 00:05:00,
57447,JMeter,HTTP,issues,RESOLVED,FIXED,DNS Cache Manager always reads in resolv.config when using custom DNS resolver,2015-01-24 19:54:47,
40363,JMeter,Main,issues,CLOSED,FIXED,initConnection function in Publisher.java gives NPE,2006-11-02 07:33:23,
54410,JMeter,HTTP,issues,RESOLVED,INVALID,Request timeout,2013-01-12 20:31:46,
56360,JMeter,Main,issues,RESOLVED,FIXED,HashTree and ListedHashTree fail to compile with Java 8,2014-04-11 15:47:08,
53682,JMeter,Main,issues,RESOLVED,WORKSFORME,Only the result of last assertion in a tree is taken into account when displaying the results,2012-08-21 23:28:36,
55459,JMeter,Main,issues,RESOLVED,FIXED,Elements using ComboStringEditor lose the input value if user selects another Test Element,2013-08-21 12:34:34,
57562,JMeter,Main,issues,RESOLVED,FIXED,View Results Tree CSS/JQuery Tester : Nothing happens when there is an error in syntax and an exception occurs in jmeter.log,2015-02-10 21:09:01,
47280,JMeter,Main,issues,RESOLVED,FIXED,Unable to start jmeter on dutch XP,2010-08-17 12:54:05,
51906,JMeter,Main,issues,RESOLVED,INVALID,JMeter NaN issue in reports,2011-09-28 10:04:09,
37705,JMeter,Main,issues,RESOLVED,FIXED,SyncTimer counter is not reset when scenario is stopped,2005-11-30 17:53:35,
44521,JMeter,Main,issues,RESOLVED,FIXED,empty variables for a POST in the HTTP Request don't get ignored,2008-11-08 16:46:55,
53750,JMeter,Main,issues,RESOLVED,FIXED,TestCompiler saves unnecessary entries in pairing collection,2012-08-21 01:17:30,
42815,JMeter,Main,issues,RESOLVED,FIXED,2.3RC1 Nested Transaction controller - NullPointerException - jdk-1.6.0_02 and _01,2007-07-09 08:07:39,
32685,JMeter,HTTP,issues,RESOLVED,DUPLICATE,If Controller can't work,2004-12-18 05:38:47,
55572,JMeter,Main,issues,RESOLVED,FIXED,Detail popup of parameter does not show a Scrollbar when content exceeds display,2013-09-19 20:07:59,
33196,JMeter,Main,issues,RESOLVED,FIXED,Default Encoding in org.apache.jmeter.samplers.SampleResult only makes sense for western countries,2005-03-12 04:57:26,
57716,JMeter,Main,issues,RESOLVED,DUPLICATE,Log viewer undo memory leak,2015-03-16 19:57:39,
56769,JMeter,Main,issues,RESOLVED,FIXED,Adds the ability for the Response Time Graph listener to save/restore format settings in/from the jmx file.,2014-07-24 13:06:23,
47802,JMeter,HTTP,issues,CLOSED,INVALID,Response Assertion - Regular Expression Only Working Intermittently,2009-09-10 09:22:33,
52023,JMeter,Main,issues,RESOLVED,INVALID,"Command line run ignores ""serialize_threadgroups"" setting",2011-10-18 11:10:51,
53874,JMeter,HTTP,issues,RESOLVED,FIXED,"View Results Tree : If some parameter containing special characters like % is not encoded, RequestViewHTTP fails with  java.lang.IllegalArgumentException: URLDecoder: Illegal hex characters in escape (%) pattern and Response is not displayed",2012-09-15 09:45:38,
43288,JMeter,Main,issues,RESOLVED,FIXED,JLabeledRadio.getText() is language dependent,2010-08-17 12:46:27,
55652,JMeter,Main,issues,NEW,---,JavaSampler silently resets classname if class can not be found,2013-10-15 14:22:13,
33919,JMeter,Main,issues,RESOLVED,FIXED,Small Entry Fields on Counter,2005-03-10 17:57:12,
52847,JMeter,Main,issues,RESOLVED,DUPLICATE,CSV Data Set Config accepts only absolute paths for Filename field.,2013-01-17 22:45:29,
56875,JMeter,Main,issues,RESOLVED,DUPLICATE,Conversion error,2014-08-20 16:14:18,
47909,JMeter,Main,issues,RESOLVED,FIXED,[Patch] TransactionController should sum the latency,2009-11-14 15:29:55,
45457,JMeter,Main,issues,RESOLVED,FIXED,ModuleController lose the module-to-run when test is launched,2011-10-02 07:36:43,
55817,JMeter,Main,issues,RESOLVED,INVALID,If controller throws a jmeter.control.GenericController: StackOverflowError detected,2013-12-13 09:26:37,
41613,JMeter,HTTP,issues,RESOLVED,FIXED,getting SSL exception when sampling a second domain,2007-03-02 13:25:59,
54924,JMeter,Main,issues,RESOLVED,FIXED,XMLAssertion uses JMeter JVM file.encoding  instead of response encoding and does not clean threadlocal variable,2013-05-03 20:54:49,
57043,JMeter,Main,issues,NEW,---,"Undo/Redo is called ""abusively""",2014-10-02 20:02:43,
52154,JMeter,Main,issues,RESOLVED,DUPLICATE,InitialContextFactory.lookupContext returns null,2011-11-08 17:57:03,
45831,JMeter,HTTP,issues,RESOLVED,FIXED,WS Sampler reports incorrect throughput if SOAP packet creation fails,2008-09-22 12:46:08,
51011,JMeter,Main,issues,RESOLVED,FIXED,"Mail Reader: upon authentication failure, tell what you tried",2011-04-02 10:53:32,
55056,JMeter,Main,issues,RESOLVED,FIXED,wasted work in Data.append(),2013-06-04 15:59:54,
54119,JMeter,HTTP,issues,RESOLVED,FIXED,HTTP 307 response is not redirected,2012-11-08 12:04:14,
56015,JMeter,Main,issues,RESOLVED,DUPLICATE,Context Menu items remain on screen indfinitely,2014-01-15 22:56:22,
46112,JMeter,HTTP,issues,RESOLVED,WORKSFORME,POST with multi-part form doesn't work,2008-11-13 08:00:24,
51275,JMeter,HTTP,issues,RESOLVED,FIXED,Cookie Panel clearGui() sets incorrect default policy in Java 1.6,2011-05-27 09:58:53,
35699,JMeter,HTTP,issues,RESOLVED,FIXED,proxy server not recording with  user-defined variable with value 'http',2005-08-16 16:53:15,
48603,JMeter,Main,issues,RESOLVED,FIXED,Mailer Visualiser sends two emails for a single failed response,2010-01-24 09:22:35,
52265,JMeter,Main,issues,RESOLVED,FIXED,Code:Transient fields not set by deserialization,2013-02-04 21:18:54,
42156,JMeter,HTTP,issues,RESOLVED,FIXED,HTTPRequest HTTPClient incorrectly urlencodes parameter value in POST,2007-04-18 13:37:33,
53511,JMeter,HTTP,issues,RESOLVED,FIXED,access log sampler SessionFilter throws NullPointerException - cookie manager not initialized properly,2012-07-18 21:23:24,
49294,JMeter,HTTP,issues,RESOLVED,FIXED,Images not downloaded from redirected-to pages,2010-05-14 20:47:39,
55377,JMeter,HTTP,issues,RESOLVED,WORKSFORME,Issue of Aggregate Report: formula of throughput,2013-08-14 10:42:49,
57392,JMeter,Main,issues,RESOLVED,DUPLICATE,Module controller doesn't 'remember' module-to-run when test plan reloaded (similar to bug # 23248),2015-02-15 18:00:26,
54351,JMeter,HTTP,issues,RESOLVED,FIXED,HC4 and URI fragments is failing,2013-08-08 09:37:57,
51838,JMeter,Main,issues,RESOLVED,INVALID,CSV Data Set Config will read the same line more than once in an iteration,2011-10-30 17:39:10,
36957,JMeter,Main,issues,RESOLVED,WONTFIX,Missing Jar File Exception,2006-05-04 17:54:00,
49573,JMeter,Main,issues,RESOLVED,FIXED,"French translations for new elements (SMTP, assert. MIME, BSF, etc), others (JMS) and some improvements",2010-07-08 17:18:44,
55437,JMeter,Main,issues,RESOLVED,FIXED,ComboStringEditor does not translate EDIT and UNDEFINED strings on language change,2013-08-20 15:36:06,
47165,JMeter,HTTP,issues,RESOLVED,FIXED,Using the same module name in command line mode causes NPE,2013-08-07 09:10:05,
51880,JMeter,Main,issues,RESOLVED,FIXED,The shutdown command is not working if I invoke it before all the thread are started,2011-09-27 11:52:37,
37291,JMeter,Main,issues,RESOLVED,FIXED,include controller causes NullPointerException,2006-05-04 17:06:56,
42716,JMeter,HTTP,issues,RESOLVED,DUPLICATE,webservice soap sampler does not recognize name spaces.,2007-06-22 06:09:56,
32383,JMeter,HTTP,issues,RESOLVED,INVALID,User Parameter doesn't resolve on the HTTP Request's Filename field,2005-03-11 18:10:41,
52613,JMeter,HTTP,issues,RESOLVED,FIXED,"Using Raw Post Body option, text is considered as encoded",2012-07-23 11:59:21,
40654,JMeter,HTTP,issues,RESOLVED,INVALID,The throughput response time is inconsistent,2006-11-27 14:51:52,
54530,JMeter,Main,issues,RESOLVED,WORKSFORME,errors in summariser logs (time gets out of sync),2013-02-11 21:24:34,
47394,JMeter,Main,issues,RESOLVED,FIXED,It should be easier to plug a custom SampleSender in jmeter,2009-06-19 19:15:49,
51939,JMeter,HTTP,issues,RESOLVED,FIXED,Should generate new parent sample if necessary when retrieving embedded resources,2012-11-15 23:06:55,
37917,JMeter,HTTP,issues,RESOLVED,WORKSFORME,Not saving response data while writing data to a file,2006-03-23 12:52:35,
50148,JMeter,Main,issues,RESOLVED,INVALID,JMeter UI freezes on startup,2010-10-28 15:42:51,
57682,JMeter,HTTP,issues,RESOLVED,WORKSFORME,Windows 8.1 - java.net.SocketException: Permission denied: connect,2015-03-22 14:39:13,
54629,JMeter,HTTP,issues,RESOLVED,FIXED,HTMLParser does not extract <object> tag urls,2013-03-02 21:31:12,
44910,JMeter,HTTP,issues,RESOLVED,FIXED,"TCP Sampler ""isReUseConnection"" issue.",2008-04-30 05:45:54,
43130,JMeter,HTTP,issues,RESOLVED,WONTFIX,HTTP Request sampler does not POST file if there are parameters,2007-12-13 07:38:35,
33435,JMeter,HTTP,issues,RESOLVED,FIXED,Parameters not encoded on multipart/form posts,2007-04-18 12:53:20,
52796,JMeter,HTTP,issues,RESOLVED,FIXED,MonitorHandler fails to clear variables when starting a new parse,2012-02-29 13:59:55,
41078,JMeter,Main,issues,RESOLVED,FIXED,merge results in name change of test plan,2007-05-04 02:11:59,
56821,JMeter,Main,issues,RESOLVED,WORKSFORME,Stuck Threads with custom JavaSamplerClient implementation when stopping Test Plan,2014-09-03 14:21:55,
47870,JMeter,Main,issues,RESOLVED,FIXED,JMSSubscriber fails due to NPE,2009-09-24 09:22:46,
45169,JMeter,Main,issues,NEW,---,SampleResult idleTime not always taken into account,2013-11-23 15:54:24,
53922,JMeter,HTTP,issues,RESOLVED,WONTFIX,Using HTTPS with a Certificate not matching Host leads to javax.net.ssl.SSLPeerUnverifiedException: peer not authenticated,2012-09-23 18:32:37,
34226,JMeter,HTTP,issues,RESOLVED,FIXED,"no visualization of SOAP over HTTP content, with patch fix",2006-04-29 16:47:46,
52883,JMeter,HTTP,issues,RESOLVED,INVALID,cdsfdg,2012-03-12 08:19:09,
47921,JMeter,Main,issues,RESOLVED,FIXED,Variables not released for GC after JMeterThread exits.,2011-09-17 21:51:14,
38764,JMeter,HTTP,issues,RESOLVED,FIXED,Cookie Manager will not parse Cookies received over HTTPS,2006-03-22 13:05:11,
55764,JMeter,Main,issues,RESOLVED,WORKSFORME,Port 4445 for non-GUI shutdown not opened,2013-11-15 01:34:09,
41536,JMeter,HTTP,issues,RESOLVED,FIXED,SOAP Sampler inserts spurious content in HTTP POST,2007-08-20 05:45:40,
54898,JMeter,Main,issues,RESOLVED,WORKSFORME,Sometimes the test classes and test methods of all JUnit samplers are overwritten,2013-07-08 20:21:56,
50917,JMeter,HTTP,issues,RESOLVED,FIXED,Property CookieManager.save.cookies not honored when set from test plan,2011-09-19 17:17:19,
35065,JMeter,Main,issues,RESOLVED,FIXED,png/tiff file extension filter doesn't go away,2005-05-28 04:34:14,
54991,JMeter,Main,issues,RESOLVED,FIXED,Add functions to encode/decode URL encoded chars (__urlencode and __urldecode),2013-05-18 18:24:29,
39337,JMeter,HTTP,issues,RESOLVED,FIXED,POST requests over https through a proxy generate invalid CONNECT requests,2007-08-20 05:17:37,
52189,JMeter,HTTP,issues,RESOLVED,WORKSFORME,Slight performance differences between JMeter 2.5.1 and 2.4 for HTTP requests,2011-12-29 21:47:39,
35523,JMeter,Main,issues,RESOLVED,INVALID,"When there are Multiple Thread Groups, only the 1st Thread Group's specified Loop Count is completed, all other Thread Groups do not Loop as specified.",2005-06-29 12:31:15,
53145,JMeter,Main,issues,RESOLVED,FIXED,HTTP Sampler - function in path evaluated too early,2012-04-25 12:29:40,
41884,JMeter,Main,issues,RESOLVED,FIXED,Chinese charactor mistake,2007-03-21 15:13:04,
54156,JMeter,Main,issues,NEW,---,DurationAssertion does not seem to make difference between Main sample only and Main sample and sub-samples for time,2014-11-05 14:16:33,
51420,JMeter,Main,issues,RESOLVED,WORKSFORME,JMS Subscriber does not close connection,2011-10-17 17:36:13,
43430,JMeter,Main,issues,RESOLVED,FIXED,Count of active threads is incorrect for remote samples,2007-09-20 08:24:18,
42083,JMeter,HTTP,issues,RESOLVED,FIXED,Fix for HttpSampler2.java - Solution for a problem with proxy server settings and SOAP/XML-RPC sampler - getting Exceptions with version 2.2,2007-07-02 06:26:10,
55203,JMeter,Main,issues,RESOLVED,FIXED,TestBeanGUI - wrong language settings found,2013-07-30 19:43:39,
57262,JMeter,Main,issues,RESOLVED,WORKSFORME,"Aggregate Report, Aggregate Graph and Summary Report export : headers use keys instead of labels",2014-12-27 14:57:22,
46560,JMeter,HTTP,issues,RESOLVED,WORKSFORME,Can't record script in IE 6,2009-05-08 19:43:55,
53442,JMeter,Main,issues,RESOLVED,FIXED,Jmeter Not loading WSDL 2.0,2012-06-21 16:06:28,
49083,JMeter,HTTP,issues,RESOLVED,FIXED,collapse '/..' in redirect URLs,2010-07-01 18:40:07,
52359,JMeter,Main,issues,RESOLVED,INVALID,"Table Visualiser column says Start Time, but actually displays endTime",2011-12-19 01:31:14,
57357,JMeter,HTTP,issues,RESOLVED,INVALID,CSV Data Set Config tends towards threads using same lines,2014-12-17 16:08:42,
54287,JMeter,Main,issues,RESOLVED,FIXED,Incorrect Timestamp in Response Time Graph when using a date with time in Date format field,2012-12-13 13:14:36,
42346,JMeter,Main,issues,RESOLVED,FIXED,Objects that doesn,2007-05-08 16:30:28,
49486,JMeter,Main,issues,RESOLVED,FIXED,JMS Receiver Source Patch,2010-07-06 12:36:10,
54413,JMeter,HTTP,issues,RESOLVED,FIXED,DataStrippingSampleSender returns 0 for number of bytes of any response,2013-01-12 21:59:42,
53709,JMeter,Main,issues,RESOLVED,INVALID,proxy for ant download-jars,2012-08-13 09:59:57,
55463,JMeter,Main,issues,RESOLVED,FIXED,Component.requestFocus() is discouraged; use requestFocusInWindow() instead,2013-08-21 16:34:07,
52550,JMeter,HTTP,issues,RESOLVED,INVALID,test not accurately reporting failureproperty,2012-01-29 17:37:08,
57567,JMeter,Main,issues,RESOLVED,INVALID,JSR223 javascript misbehave on OpenJDK,2015-02-15 15:36:33,
